id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
21921,3518,2307.521954,7433.594581,128.5805039,80.50240789,10.48634941,1.808911067,23.93193363
21922,3518,3504.158925,7271.512694,133.0920621,464.6456268,12.27990613,3.199830021,9.769618186
21923,3518,5823.954219,8137.078323,136.2376402,113.464713,10.33859613,1.817058232,20.80146982
21924,3518,7530.158874,8342.180912,213.6206813,182.0584661,11.26371002,3.329567811,34.59514215
21926,3519,3486.247235,7259.579742,133.5941566,109.5117123,11.58861375,2.778399367,23.3819046
21927,3519,3783.439889,8618.435271,141.4385996,134.9291039,10.7017125,2.45611417,21.03613605
21930,3520,7532.964432,4408.935924,127.9638206,83.90921738,11.17042602,2.682265984,26.16694363
21933,3521,2271.467075,7373.462119,169.7117179,153.0690542,9.91431739,2.009278929,23.03466051
21934,3521,5610.456278,2848.934516,96.19725017,63.17304024,10.53389234,2.091009609,20.46578346
21935,3521,7141.822955,1621.337022,172.2681011,135.1671047,11.05913868,2.530142106,27.5288145
21938,3522,2422.409079,7368.491725,228.0642657,166.1651411,9.188916929,2.309371198,33.93972344
21939,3522,3854.422913,10032.30346,85.1166798,54.78518031,9.733523692,1.925042173,19.15841505
21941,3523,7155.23001,1669.569519,162.8328614,109.3457562,11.16819632,1.844638722,26.47446878
21944,3524,2998.800502,6161.964387,129.021483,76.02972861,9.169587689,2.176556786,26.24713023
21945,3524,3417.622111,7498.104479,116.8771626,95.79992945,10.75267595,2.29054988,20.30224435
21946,3524,5608.470103,3308.93848,144.9383417,104.3665224,10.42304982,1.802027467,23.49822932
21948,3525,3029.047599,6153.392118,128.7691269,94.84655948,10.7681763,2.446176841,23.48805437
21949,3525,4009.81299,7983.432615,119.793164,120.5327835,12.07206087,2.740294448,18.98194826
21950,3526,4075.941027,7997.30936,153.9311705,94.88282337,10.28398442,2.706963132,31.15406105
21951,3526,5939.491869,5255.173935,124.738931,65.48862194,9.714994104,2.060933801,27.26106122
21954,3528,1552.55735,8662.511913,104.720271,95.13280846,9.866432497,2.128771741,17.66609193
21955,3528,5794.883685,8117.116049,143.0373511,226.2795915,11.42403562,2.92598848,16.09280572
21958,3529,2483.660232,7506.997194,148.9369695,73.55358348,10.23185052,2.07218437,31.86797867
21959,3529,5708.150865,7676.954488,120.0673377,165.9976378,10.52210404,2.125538843,14.83225188
21960,3529,7083.631163,1051.910092,105.2385524,111.2765335,11.59867981,2.260182784,16.36788299
21961,3529,7536.425028,8393.319915,220.6529669,150.3391102,10.43420003,2.379972562,35.28631981
21962,3531,3586.063387,1340.04426,127.0905245,65.05437421,9.580830467,2.012641151,27.83006571
21963,3531,6572.908244,1980.189603,88.06403956,73.85482743,10.51387089,2.058951272,16.87574146
21965,3532,4456.868806,5350.046666,119.0855511,68.41676509,9.472352161,2.004432294,24.80343003
21966,3532,6725.568518,1844.895185,197.4327072,109.843641,9.766935901,2.270331993,36.96477932
21967,3533,3687.136606,9113.866442,147.2571372,119.1840297,9.872673269,1.967577425,22.52998036
21968,3533,5587.379525,3349.352807,95.78251945,64.07521128,10.23541672,2.062360947,20.13102833
21969,3533,7071.449142,1066.230198,107.776061,110.2304231,10.8380203,2.165759417,16.77020332
21971,3534,2550.019801,6201.444467,135.5309383,120.7631785,9.702137728,2.219331588,20.82663172
21972,3534,2625.681337,8185.07169,154.264949,101.9823298,9.935304823,2.162822971,27.16045371
21973,3534,4094.317937,3424.582574,158.1851506,70.8932972,9.34710977,1.759410482,33.38590648
21974,3535,1530.256234,8682.150857,91.6209933,69.97412121,9.657545968,1.600898593,17.51075918
21976,3536,3623.946505,9130.864465,129.5327865,118.7971936,10.3610874,2.264411953,20.02134305
21977,3536,4464.436738,5304.537376,134.801403,71.17606336,9.736252829,1.915206018,27.84407035
21978,3536,5804.282702,8119.337104,137.5210314,111.2620414,10.36244992,2.705734356,23.80732416
21980,3537,3163.209274,1449.995181,119.5544174,114.1350785,9.571990962,1.746914361,17.78030747
21981,3537,3516.139335,7241.732416,113.5348101,116.9250085,10.82693567,2.377017118,17.49707334
21982,3537,4021.801323,7963.97133,120.349803,94.70937404,10.8518594,2.533425627,21.81191365
21983,3537,4449.454126,5338.921587,116.0139469,57.64875094,9.651952197,1.781237804,25.95635179
21984,3537,4968.268093,2490.809712,126.0140851,126.9768548,10.08520238,2.236038448,18.53880129
21985,3537,5589.082821,3314.393871,138.394023,103.4100656,10.46163744,2.618498913,24.93930997
21986,3537,6689.251329,4720.251486,129.0791048,165.7632576,10.91093908,2.681726383,16.88866568
21989,3538,3885.071467,9998.642979,121.7541736,82.30359364,9.725941578,1.936687544,22.48572734
21990,3538,5684.175843,3316.388711,116.9353597,77.33151532,10.35326368,2.1618563,22.90606193
21991,3538,5923.876316,5241.434434,119.3081204,93.28392884,10.40317277,2.296537484,21.18058172
21992,3538,6881.39141,547.3312789,157.6986913,110.4694465,10.45561413,2.923511456,29.91312014
21993,3538,6739.941896,4712.055047,159.9607035,96.8492532,11.03715032,2.304120502,30.23625723
21995,3539,4733.6552,8420.004951,138.5098196,167.8513433,10.93111918,2.246401383,17.49359122
21996,3539,5656.255672,3300.977716,103.1988623,64.46744482,10.22597813,1.887724248,21.42352566
21997,3539,5957.601544,5291.018141,126.0059559,57.88282247,10.45999293,2.268285942,31.07300525
21999,3540,2971.837197,7216.568122,105.5428757,75.4244878,11.67589403,1.885162573,19.99402933
22000,3540,3276.620177,4580.407094,125.8025604,113.2957262,10.97576198,2.645430146,20.79127952
22001,3540,7357.198527,4561.04957,123.627502,114.9304473,10.51332945,1.94088454,18.70639151
22002,3541,3396.661748,8483.23109,139.3436138,85.08265194,11.34334053,2.201579648,27.00576278
22003,3541,3752.347642,7486.474149,164.3447368,218.7209138,10.91371961,3.563489829,21.13841756
22004,3541,3920.018564,9706.637693,139.3044331,62.14842989,10.62030455,1.841462086,31.35928619
22005,3541,7168.541756,1685.737046,204.2923359,115.7196888,11.26989061,2.099728933,36.09388838
22007,3542,5420.635221,4299.307783,124.944112,108.1984025,9.748996067,1.995914543,19.74069611
22008,3542,5855.168132,8116.886716,119.1834878,68.96798627,10.17146725,1.675798294,23.66024587
22010,3543,3807.218217,7427.80785,174.4743338,161.2472672,9.763383816,2.216845868,23.72250102
22011,3543,5469.139439,4308.517486,146.7565605,106.2224728,10.30678998,1.993932071,24.20876575
22012,3543,6691.442565,4758.455659,122.5193255,69.884348,9.757527703,2.053257136,25.51632571
22014,3544,3782.293051,7467.741607,126.38577,230.6434743,11.69284197,2.509513541,13.31972942
22016,3545,3717.376765,7527.398964,194.5961824,292.6246423,10.98564358,3.774807239,22.36890657
22018,3546,1514.912102,8708.824082,127.1041154,123.0218244,9.833849837,1.795230105,18.29070396
22019,3546,2563.204247,8154.105194,93.67991509,61.52629189,10.82521825,2.437045407,20.94222411
22020,3546,3623.769698,4703.789629,149.4880613,85.70760086,9.738611918,1.828776805,27.7409712
22021,3546,7085.312656,1673.131822,235.6351011,156.9049326,9.572057279,2.200325118,36.28404907
22024,3547,3499.563805,7585.534626,117.0312475,102.2847486,11.32997545,2.443633275,19.84383034
22025,3547,4068.419477,8343.180821,178.168028,86.20397286,10.38437122,1.856068838,34.92634086
22026,3547,7092.958846,1608.672745,246.6838619,167.9697016,10.14945269,2.238404773,37.18726671
22028,3549,2798.180179,2794.062747,145.4295323,63.99479917,10.03699636,1.648342036,31.39537891
22029,3549,3318.479145,4600.048673,129.1000082,132.1938751,10.36563337,2.059016741,18.28813862
22030,3549,5200.04734,2616.276159,142.7069,170.2400013,10.75734241,2.470313169,18.37172616
22031,3549,7020.177624,6494.449101,115.1375327,57.05646509,12.50662158,2.303776577,27.98848
22033,3550,3060.108051,6114.738575,202.6281367,152.6526028,10.56108237,2.242513182,30.15066449
22034,3550,3327.40587,4574.986223,162.2301551,98.48590954,10.17214974,2.246603459,30.16596693
22035,3550,5196.150561,2629.113178,116.3509962,54.36587866,10.25572813,1.737304491,26.85119324
22036,3551,4084.908013,831.0496929,110.7518906,130.5870292,11.35947616,2.983065263,16.77121047
22037,3551,4170.63793,4135.729684,148.3848431,103.3271491,10.05757889,1.923198556,24.73280247
22038,3551,4443.321515,8216.41116,157.1231143,296.5325536,10.49947373,3.000449696,15.3285636
22039,3551,5221.033836,2607.747805,131.9276213,204.1747006,11.00561433,2.14368511,14.61925913
22041,3552,2026.630712,5548.137673,134.2385191,124.9850608,10.28953503,2.760093481,21.4683591
22042,3552,4059.593005,853.2879077,128.0832076,94.06605813,11.10578965,3.175228752,25.93343251
22043,3552,4250.656204,4200.542794,113.4633874,81.80628093,10.45314672,2.502787148,22.20628495
22044,3552,4454.003614,5014.065607,123.9956414,153.7891967,10.38776285,2.383163637,16.41794219
22045,3552,5193.083034,2631.684648,142.7165525,91.00199978,10.07903408,2.257476695,26.86478508
22049,3553,4445.558401,5019.446038,144.6395885,75.93352636,9.543109107,1.882939163,29.0401791
22050,3553,7654.488884,8416.531493,125.5206033,73.69656213,10.10894466,2.016862246,25.27936272
22053,3554,2282.755254,1447.475015,151.5019891,227.0876793,9.48376269,3.115958014,17.57623118
22054,3554,5631.012637,3325.347748,94.32186532,63.0681691,9.973244417,1.877951083,19.61757666
22056,3555,1399.853707,7533.688806,161.1793297,101.4938463,9.441811046,1.753208458,27.0306451
22057,3555,7130.065994,1635.152083,180.6877412,204.2986789,11.24053728,2.712670124,22.68359061
22061,3556,2276.506348,1432.42233,125.4327343,117.5161089,10.62592702,1.976758253,18.83300393
22062,3556,3602.489837,7531.177069,115.0259574,83.59967897,10.89025328,1.842469032,20.62834292
22065,3557,2282.871362,1460.075533,131.0946953,243.1348031,10.00867764,3.092301669,14.0373403
22066,3557,5643.909523,3335.106448,107.9990856,69.07315355,10.46281453,2.18786331,22.41890828
22067,3557,7896.825106,9332.144606,183.160752,120.3255167,9.075227007,1.99996089,29.67488986
22069,3558,2007.660464,5526.958346,135.5942074,172.481185,9.197694825,2.247862014,16.79067359
22070,3558,2316.5817,1443.942197,112.4212608,72.44463503,10.18695675,2.311943068,23.19644056
22071,3558,4221.71539,4202.321694,128.026577,68.08360393,9.91736299,1.691886936,25.99424709
22072,3558,7876.449652,9327.648533,183.0971597,125.9712954,9.214467766,2.344609781,30.51920587
22076,3559,1512.810023,8681.606815,144.9875983,102.5501799,9.282985594,1.904464092,24.09145179
22077,3559,2299.705972,1497.515307,90.33392849,54.00658455,10.32403758,1.890136625,20.5370333
22078,3559,7298.973992,8036.754067,162.842767,70.65642098,10.02695561,1.962893609,36.24368223
22080,3560,2611.236468,6237.938728,195.7607354,149.3133645,9.678525526,2.542463469,30.75121967
22081,3560,3145.331226,4254.0237,139.585206,126.3889253,11.38254826,2.315415345,21.21981234
22082,3560,7393.96996,4559.971971,152.5208128,79.02395306,9.999039246,2.289339476,32.5825925
22084,3561,3478.038505,7602.811316,127.3671454,54.16423092,11.16622057,2.224341513,32.77367385
22088,3562,3615.772461,7517.048148,123.3984946,63.6971127,10.95590076,1.961998131,26.9736165
22089,3562,5130.575368,3392.691473,113.6370008,149.008216,11.26692811,2.825059497,15.69989448
22090,3562,7800.285996,9335.52499,167.7876908,102.5270071,9.26785256,2.083045138,29.85252574
22091,3563,5357.940402,6530.158709,120.3660406,72.33454244,10.21753803,1.908334765,23.94792569
22093,3563,7861.152383,9287.873547,169.2128151,98.39054662,9.176665161,1.586441473,28.51251524
22096,3564,6495.114791,1424.304531,117.2240016,161.6864355,12.2500196,2.52515674,15.11249019
22098,3565,5138.600076,3345.516496,137.5560429,146.5988508,10.24430963,2.42008571,19.19593649
22099,3565,5297.465425,4226.772819,135.5924589,289.2912513,10.65154536,2.509943421,12.62777323
22101,3566,1521.566919,8700.557624,133.6864496,75.30343499,9.537922223,2.220347845,27.84996409
22102,3566,2735.102713,9268.0202,119.6196236,64.11385414,10.13814089,2.275469611,27.07069608
22103,3566,3030.615756,6173.616188,95.79664969,64.4432069,9.245701815,2.081761158,20.10454315
22104,3566,3357.729107,4574.691762,146.4980212,77.3022922,9.319507098,2.006503376,29.79140725
22105,3566,5303.248508,4220.069224,130.1878557,111.634211,9.041344692,1.768802098,19.83840467
22112,3568,1766.554388,6653.451891,139.4461682,102.7836114,9.741807106,1.839841401,22.76117186
22115,3569,1774.096848,6649.13429,157.1889272,248.6054883,10.46621653,2.378140948,16.19266523
22116,3569,3033.367739,7254.001561,117.4109947,54.41656741,10.10829019,1.708814763,27.015553
22117,3569,5341.116868,6539.021949,113.814739,118.511391,10.19444887,1.907661372,16.71210988
22118,3570,4454.405984,6744.659511,200.8568962,126.463287,9.808705269,2.206041394,33.78061691
22119,3570,7415.191708,4599.16416,151.1080158,68.34116755,9.921884415,2.245247197,35.38243623
22120,3571,7309.183894,4499.092133,133.3169387,71.40382008,9.887001941,1.927156325,27.45201659
22122,3572,2460.17743,8080.60455,138.6097896,59.95972696,10.34791843,2.03256293,33.05849614
22123,3572,2782.030791,6165.83771,242.7228975,246.5000156,10.27697192,3.117222764,32.11848
22124,3572,4467.888118,6460.411477,143.4354637,77.97941174,9.836588231,2.155689573,29.53976785
22127,3573,2615.308469,6166.537956,176.9917041,190.7471641,11.48685279,3.363416317,25.28204343
22128,3573,5673.835376,3352.92443,127.2276413,91.46210754,9.528090544,1.988812245,22.33629459
22130,3574,2406.065757,8138.560079,182.9987657,89.04280278,9.997142148,1.924097309,35.92005029
22131,3574,3975.277395,9660.075376,123.0323944,93.19967015,10.0842667,2.048443796,21.36318388
22132,3574,5622.312418,3330.194968,91.54261976,51.02417139,9.351915442,1.662109746,21.05805885
22133,3575,2446.549489,8083.73258,144.6596824,109.7510622,9.943071311,2.295393181,24.26596638
22134,3575,2782.665582,9265.162209,129.4475876,60.80040869,9.9243216,1.618443007,27.95738129
22136,3576,2438.663955,8073.273097,92.97820889,52.25586575,10.14736411,2.033573198,21.97293925
22137,3576,5794.784809,8149.654562,106.7701656,59.470229,10.2241211,2.23055981,24.46912204
22138,3577,4298.945292,8446.270329,142.4266991,64.69432569,10.5596495,2.277186973,34.06787714
22139,3577,4397.010553,6664.472946,132.632441,55.30016569,10.72248994,2.03915747,32.98308552
22140,3577,5259.182161,3341.00407,277.257125,301.7338232,8.311061057,4.1863431,40.41463918
22141,3577,5739.44808,7608.782596,140.5171142,64.93451743,9.25089793,1.916249285,31.21430521
22144,3578,1767.184747,6642.460925,147.2437515,229.3352784,10.17511127,2.668556509,16.15113679
22145,3578,3922.678166,7481.411568,155.4471789,117.8732242,10.63293401,2.877767858,27.74472581
22146,3578,6227.81163,3382.205029,128.5096222,80.3515763,10.49236727,2.187408999,25.21992196
22147,3578,7307.087816,4485.361611,133.9041787,283.8670691,11.37612265,2.729623296,12.76827235
22149,3579,1748.245325,6624.963373,119.8472222,152.1489438,11.24105462,2.0321493,15.45830848
22150,3579,5631.000103,3356.758247,123.0298277,126.0358237,10.87412006,2.722806844,19.02873559
22151,3579,7311.071266,4464.90502,108.3627838,78.31741354,10.65104621,2.359861166,21.21357788
22153,3580,5871.378908,8049.980058,193.2516771,101.1756657,9.300239618,2.090998604,36.66313569
22154,3580,6330.679323,3353.26631,90.74133205,63.15430069,11.11414706,2.363768729,19.69218957
22155,3580,7261.793554,4452.75512,121.3482724,204.4997765,10.01691902,2.933683637,14.08034207
22156,3581,1778.134389,6642.744455,129.2640976,166.7404536,10.41462345,2.680882224,16.85447913
22157,3581,2713.563962,9323.003472,126.6994386,77.20771245,9.31756492,2.085344938,25.0603658
22158,3581,4916.839479,6919.423357,161.0874631,343.7106735,11.12683212,3.916989179,15.59025446
22159,3581,5602.145188,1666.398276,95.83506015,54.53866716,10.12922237,1.785712284,21.55683108
22160,3581,6595.73065,935.3120037,159.4563724,104.7618016,10.12105365,2.441426097,29.16302171
22161,3581,7284.029696,4489.22653,132.6886912,197.4447002,10.56547972,2.106218527,14.95914757
22163,3582,3170.912096,1451.070433,147.0331551,73.05407652,9.422088307,1.850960295,30.25909938
22164,3582,3064.781191,9803.639857,126.2032252,88.74450437,9.654242762,2.110003234,22.88608981
22166,3583,1526.987532,8658.187033,148.1069691,98.53077774,9.422433791,2.354581193,27.14169461
22167,3583,5547.639704,1629.131614,126.1616937,70.00204528,9.693969737,1.572098321,24.71174569
22168,3583,5606.890439,3373.844501,141.0320895,87.74001114,9.694420917,1.616885719,24.6900254
22169,3583,5534.049477,9737.764507,141.7618036,114.5817542,9.856399911,2.040249715,22.2510166
22172,3584,4096.805139,3419.126224,118.0515856,61.50436452,9.466277004,1.936550207,26.01717983
22173,3584,4384.049403,6055.281926,105.850472,114.4270301,10.40315807,2.260319961,16.20391877
22174,3585,2215.179734,8255.62718,158.194268,87.25925139,10.10452397,1.89495654,29.79926771
22176,3585,5649.744635,3319.787953,124.3012512,96.54294542,12.30152797,3.868905565,26.8061146
22177,3585,6196.716854,3381.29047,202.1075103,176.3952172,10.17746389,3.247206891,32.09884257
22178,3585,7181.058353,4489.002235,157.8736996,102.1114472,10.7095799,2.38622303,29.01928512
22179,3585,7102.837319,7297.572355,252.6504734,178.5433808,9.531956328,2.719708231,40.68382307
22180,3586,2998.37439,6109.968796,124.1320346,55.42188063,10.00166624,1.569319071,27.95424845
22181,3586,3637.959659,3539.42303,90.70896537,66.33042341,10.08426873,1.826665844,18.18417743
22182,3586,5501.263375,5416.293994,94.35875397,50.13606224,10.00732394,1.933644986,22.66039534
